time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-05-09T13:18:11.109Z,35.672,-97.4165,6.78,2.76,ml,97,39,0,0.12,ok,ok2024jcsf,2024-05-20T16:02:53.040Z,"5 km ENE of Edmond, Oklahoma",earthquake,,0.2,0.17,43,reviewed,ok,ok
2024-05-09T13:14:42.796Z,-3.6385,131.1235,10,4.4,mb,21,96,1.331,0.7,us,us6000mxff,2024-05-20T16:01:20.040Z,"152 km WSW of Fakfak, Indonesia",earthquake,7.75,1.894,0.123,23,reviewed,us,us
2024-05-09T13:06:15.290Z,19.20133333,-155.379,30.32,2.75,ml,41,162,0.04,0.11,hv,hv74224137,2024-05-20T15:46:01.040Z,"10 km E of Pāhala, Hawaii",earthquake,0.48,0.62,0.14648448,27,reviewed,hv,hv
2024-05-09T12:36:25.319Z,23.8767,121.6673,14.24,4.6,mb,34,82,0.59,0.47,us,us6000mxex,2024-05-09T13:09:43.223Z,"12 km SSE of Hualien City, Taiwan",earthquake,3.23,4.786,0.082,45,reviewed,us,us
2024-05-09T12:29:29.145Z,-24.6316,-69.7038,93.882,4.4,mwr,24,116,0.539,0.6,us,us6000mxel,2024-05-09T18:49:36.040Z,"116 km NE of Taltal, Chile",earthquake,4.03,5.552,0.068,21,reviewed,us,us
2024-05-09T09:56:55.840Z,33.97,-116.2138333,8.93,2.66,ml,72,36,0.05572,0.14,ci,ci40743624,2024-05-12T13:50:45.771Z,"20 km SSE of Joshua Tree, CA",earthquake,0.1,31.61,0.154,160,reviewed,ci,ci
2024-05-09T09:42:34.277Z,67.8581,-160.8298,3,3,ml,,,,0.31,ak,ak0245z5h3cz,2024-05-10T05:59:24.040Z,"88 km ESE of Red Dog Mine, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-05-09T08:22:22.180Z,67.885,-160.9487,10,2.5,ml,33,97,0.758,0.65,us,us6000mxdv,2024-05-22T12:10:56.040Z,"82 km ESE of Red Dog Mine, Alaska",earthquake,4.75,2.002,0.065,31,reviewed,us,us
2024-05-09T08:02:48.960Z,61.3422,-148.9399,22,2.5,ml,,,,0.75,ak,ak0245z4n48w,2024-05-22T12:09:38.040Z,"13 km S of Knik River, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-05-09T07:18:06.774Z,28.358,-100.128,0.0244,2.5,ml,7,245,0.5,0.2,tx,tx2024jcgq,2024-05-22T12:08:43.040Z,"24 km SE of El Indio, Texas",earthquake,4.131783111400074,1.7647870501136762,0.1,7,reviewed,tx,tx
2024-05-09T07:12:48.035Z,-4.2759,144.1987,151.277,4.1,mb,19,125,3.903,0.8,us,us6000myz1,2024-05-22T12:06:27.040Z,"27 km SSE of Angoram, Papua New Guinea",earthquake,9.95,8.849,0.14,14,reviewed,us,us
2024-05-09T07:03:00.587Z,52.1127,175.0972,62.336,3.8,mb,44,188,0.868,0.59,us,us6000myz6,2024-05-22T12:03:55.040Z,"153 km ESE of Attu Station, Alaska",earthquake,8.75,7.625,0.073,49,reviewed,us,us
2024-05-09T06:03:33.348Z,-15.3226,67.2489,10,4.5,mb,27,79,5.755,0.8,us,us6000myz0,2024-05-22T12:00:19.040Z,Mid-Indian Ridge,earthquake,12.76,1.887,0.109,25,reviewed,us,us
2024-05-09T03:48:34.780Z,19.05416667,-65.73866667,9.49,3.42,md,13,247,0.8367,0.29,pr,pr71448163,2024-05-09T18:11:35.610Z,"70 km N of Suárez, Puerto Rico",earthquake,1.97,2.95,0.05959808,9,reviewed,pr,pr
2024-05-09T03:12:25.726Z,-24.7089,179.9393,512.886,4.4,mb,25,104,4.92,0.8,us,us6000myyw,2024-05-16T21:33:54.040Z,south of the Fiji Islands,earthquake,15.21,13.226,0.124,19,reviewed,us,us
2024-05-09T03:08:48.296Z,-15.1583,168.0251,10,5.1,mb,51,58,6.436,0.71,us,us6000mxcp,2024-05-09T03:25:18.040Z,"100 km ENE of Luganville, Vanuatu",earthquake,10.34,1.877,0.109,27,reviewed,us,us
2024-05-09T02:47:22.706Z,59.2129,-152.4312,59.5,2.5,ml,,,,0.48,ak,ak0245z1c3rr,2024-05-11T02:09:31.836Z,"33 km WSW of Nanwalek, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-05-09T02:21:52.431Z,67.8663,-160.8433,0.1,2.9,ml,,,,0.86,ak,ak0245z16lhr,2024-05-09T02:56:45.040Z,"87 km ESE of Red Dog Mine, Alaska",earthquake,,1,,,automatic,ak,ak
2024-05-09T02:17:50.900Z,-15.1235,168.2562,10,4.2,mb,13,204,6.589,0.8,us,us6000myyu,2024-05-16T22:59:03.040Z,"125 km ENE of Luganville, Vanuatu",earthquake,8.75,1.986,0.2,7,reviewed,us,us
2024-05-09T02:11:58.812Z,-23.3135,171.029,10,4.2,mb,13,247,3.374,0.84,us,us6000myyt,2024-05-16T23:30:57.040Z,southeast of the Loyalty Islands,earthquake,6.31,1.998,0.199,7,reviewed,us,us
2024-05-09T01:51:37.616Z,-19.1247,168.5519,73.236,4.4,mb,11,221,3.535,0.48,us,us6000myyr,2024-05-16T23:48:18.040Z,"89 km WNW of Isangel, Vanuatu",earthquake,12.75,14.512,0.268,4,reviewed,us,us
2024-05-09T01:41:07.140Z,19.39516667,-155.2806667,1.15,2.54,ml,20,42,0.006633,0.08,hv,hv74222637,2024-05-09T02:51:52.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.16803958,13,reviewed,hv,hv
2024-05-09T01:21:23.160Z,52.0285,-172.3123,35.076,4.1,mb,61,179,1.116,0.94,us,us6000mxcc,2024-05-09T02:11:51.040Z,"130 km E of Atka, Alaska",earthquake,7.03,13.196,0.109,23,reviewed,us,us
2024-05-09T01:14:11.570Z,18.6385,-66.968,21.37,2.66,md,15,252,0.1598,0.19,pr,pr71448158,2024-05-09T01:25:21.170Z,"16 km NNE of Isabela, Puerto Rico",earthquake,0.84,1.55,0.16920417,9,reviewed,pr,pr
2024-05-09T01:07:43.608Z,13.8163,-90.9175,85.264,4.3,mb,84,199,0.82,1.16,us,us6000mxc2,2024-05-09T02:13:46.347Z,"16 km SW of Puerto San José, Guatemala",earthquake,5.83,8.719,0.062,75,reviewed,us,us
2024-05-08T23:46:50.630Z,17.9426,-66.9111,10,3.31,md,20,184,0.0455,0.21,pr,pr2024129001,2024-05-09T00:06:25.606Z,"3 km S of Guánica, Puerto Rico",earthquake,0.44,0.68,0.12,17,reviewed,pr,pr
2024-05-08T23:40:33.777Z,-15.1166,168.0112,10,4.4,mb,12,280,6.464,0.5,us,us6000myse,2024-05-15T23:55:25.040Z,"101 km E of Port-Olry, Vanuatu",earthquake,11.14,1.998,0.179,9,reviewed,us,us
2024-05-08T22:17:50.621Z,24.5398,-108.9298,10,4.2,mb,27,208,3.791,0.94,us,us6000mysc,2024-05-16T03:22:01.040Z,"98 km WSW of Dautillos, Mexico",earthquake,8.48,1.958,0.086,38,reviewed,us,us
2024-05-08T21:50:21.060Z,17.79483333,-66.9535,9.27,2.91,md,22,248,0.1815,0.15,pr,pr71448128,2024-05-08T22:08:00.700Z,"20 km SSW of Guánica, Puerto Rico",earthquake,0.47,0.59,0.1158311,13,reviewed,pr,pr
2024-05-08T20:54:31.806Z,-10.3854,118.268,22.427,4.5,mb,42,112,1.622,0.85,us,us6000mxb4,2024-05-15T17:23:16.040Z,"150 km SW of Tambolaka, Indonesia",earthquake,5.34,5.403,0.115,22,reviewed,us,us
2024-05-08T20:04:31.581Z,58.9373,-148.2814,0,2.6,ml,,,,0.65,ak,ak0245xo9d3q,2024-05-08T20:08:33.512Z,"126 km S of Chenega, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-05-08T19:40:40.810Z,59.185,-148.1486,0,2.9,ml,,,,0.54,ak,ak0245xnvoov,2024-05-09T18:41:44.040Z,"98 km S of Chenega, Alaska",earthquake,,0.9,,,automatic,ak,ak
2024-05-08T19:34:44.142Z,33.0408,131.4384,104.653,4.5,mb,81,83,1.74,0.54,us,us6000mxar,2024-05-15T18:41:55.040Z,"8 km NNE of Takedamachi, Japan",earthquake,6.06,5.71,0.068,64,reviewed,us,us
2024-05-08T18:12:08.176Z,-14.9788,168.1993,10,4.4,mb,14,204,6.678,0.51,us,us6000mysd,2024-05-15T17:03:24.040Z,"121 km E of Port-Olry, Vanuatu",earthquake,12.26,1.758,0.203,9,reviewed,us,us
2024-05-08T17:53:44.955Z,12.0071,-87.0872,51.613,4.7,mb,162,83,0.688,0.78,us,us6000mxae,2024-05-15T16:55:48.040Z,"52 km SSW of León, Nicaragua",earthquake,5.2,5.804,0.029,356,reviewed,us,us
2024-05-08T15:59:05.910Z,39.72483333,-120.5485,11.85,2.91,md,14,79,0.09705,0.07,nc,nc75003401,2024-05-09T20:11:50.830Z,"0 km NNE of Whitehawk, CA",earthquake,0.26,0.51,0.157,38,reviewed,nc,nc
2024-05-08T15:50:59.506Z,-4.8197,141.819,89.127,4.3,mb,23,67,2.546,0.67,us,us6000mx94,2024-05-08T22:38:34.040Z,"129 km WSW of Ambunti, Papua New Guinea",earthquake,9.85,7.978,0.119,20,reviewed,us,us
2024-05-08T15:25:26.266Z,-23.3802,170.4507,10,4.6,mb,14,127,2.871,0.98,us,us6000mys3,2024-05-17T02:50:05.040Z,southeast of the Loyalty Islands,earthquake,12.99,1.938,0.182,9,reviewed,us,us
2024-05-08T15:16:15.630Z,-55.5516,-26.951,10,4,mb,9,215,5.646,0.81,us,us6000mysl,2024-05-17T02:28:13.040Z,South Sandwich Islands region,earthquake,11.54,2.01,0.183,8,reviewed,us,us
2024-05-08T14:43:57.076Z,16.7691,-61.6692,20.661,4.9,mb,105,50,0.341,0.69,us,us6000mx8v,2024-05-09T09:41:43.009Z,"30 km SSE of Falmouth, Antigua and Barbuda",earthquake,3.27,4.692,0.041,187,reviewed,us,us
2024-05-08T14:37:49.943Z,-6.3612,103.2381,25.075,4.7,mb,50,103,2.007,0.87,us,us6000mx8x,2024-05-14T09:24:51.040Z,"246 km WSW of Bandar Lampung, Indonesia",earthquake,5.06,5.849,0.092,36,reviewed,us,us
2024-05-08T14:19:16.260Z,18.9765,-67.2643,99,3.89,md,15,213,0.5315,0.51,pr,pr2024129000,2024-05-14T08:25:31.040Z,"56 km NNW of San Antonio, Puerto Rico",earthquake,3.9,4.28,0.09,10,reviewed,pr,pr
2024-05-08T13:54:48.140Z,18.92916667,-67.47083333,57.78,3.37,md,10,208,0.5719,0.47,pr,pr71448083,2024-05-14T08:17:12.040Z,"62 km NW of San Antonio, Puerto Rico",earthquake,2.99,7.99,0.124134274,10,reviewed,pr,pr
2024-05-08T13:37:43.885Z,-15.243,168.1392,15.997,4.9,mww,57,65,6.427,1.14,us,us6000mx8i,2024-05-09T19:35:10.040Z,"109 km ENE of Luganville, Vanuatu",earthquake,8.5,4.177,0.103,9,reviewed,us,us
2024-05-08T12:45:04.982Z,-15.1987,168.0986,10,4.7,mb,27,145,6.442,0.83,us,us6000mx89,2024-05-22T11:50:46.040Z,"106 km ENE of Luganville, Vanuatu",earthquake,11.41,1.926,0.12,21,reviewed,us,us
2024-05-08T12:31:40.287Z,-14.8765,168.1675,9.398,4.2,mb,11,165,6.746,0.36,us,us6000myrz,2024-05-22T11:48:17.040Z,"119 km E of Port-Olry, Vanuatu",earthquake,12.06,6.201,0.2,7,reviewed,us,us
2024-05-08T12:25:05.710Z,41.58983333,-112.4273333,7.52,2.54,ml,35,72,0.01792,0.13,uu,uu80069091,2024-05-22T11:43:19.040Z,"16 km SW of Thatcher, Utah",earthquake,0.22,0.48,0.130605572,14,reviewed,uu,uu
2024-05-08T12:05:15.673Z,-14.9107,168.0426,10,4.3,mb,16,218,6.653,0.68,us,us6000mys4,2024-05-22T11:41:24.040Z,"105 km E of Port-Olry, Vanuatu",earthquake,10.35,1.991,0.16,11,reviewed,us,us
2024-05-08T11:51:39.375Z,-15.1049,168.1397,10,5.2,mww,50,125,6.542,0.57,us,us6000mx7t,2024-05-22T11:34:00.040Z,"114 km ENE of Luganville, Vanuatu",earthquake,10.58,1.879,0.098,10,reviewed,us,us
2024-05-08T11:43:08.180Z,17.99416667,-66.981,11.55,2.77,md,7,147,0.06501,0.16,pr,pr71448078,2024-05-08T12:16:47.880Z,"6 km SW of Liborio Negron Torres, Puerto Rico",earthquake,0.58,1,0.051668746,4,reviewed,pr,pr
2024-05-08T11:41:46.774Z,61.5498,-146.3594,19.6,2.8,ml,,,,0.85,ak,ak0245xj4fd1,2024-05-22T11:31:02.040Z,"46 km N of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-05-08T11:31:26.683Z,24.0778,122.5069,31.254,4.4,mwr,62,70,0.602,0.72,us,us6000mx7n,2024-05-22T11:29:46.040Z,"66 km SW of Yonakuni, Japan",earthquake,3.86,4.495,0.068,21,reviewed,us,us
2024-05-08T11:10:18.025Z,39.7569,-98.0766,5,2.5,mb_lg,22,89,1.312,0.42,us,us6000mx7b,2024-05-22T11:28:10.903Z,"7 km WSW of Formoso, Kansas",earthquake,2.5,1.987,0.069,55,reviewed,us,us
2024-05-08T11:06:20.114Z,-15.2961,168.1203,10,5.4,mb,63,65,6.373,0.83,us,us6000mx7c,2024-05-22T11:29:44.393Z,"105 km ENE of Luganville, Vanuatu",earthquake,9.22,1.866,0.081,52,reviewed,us,us
2024-05-08T11:04:53.235Z,-15.0851,168.1039,10,4.8,mb,28,101,6.539,0.68,us,us6000mx7f,2024-05-22T11:21:57.040Z,"110 km E of Port-Olry, Vanuatu",earthquake,7.15,1.916,0.121,21,reviewed,us,us
2024-05-08T10:00:58.595Z,-21.3768,-68.3443,106.573,5.2,mww,77,38,1.117,0.72,us,us6000mx68,2024-05-22T11:14:12.040Z,"19 km SSW of Ollagüe, Chile",earthquake,6.39,5.877,0.071,19,reviewed,us,us
2024-05-08T09:53:15.684Z,-15.1188,168.0931,10,4.8,mb,29,152,6.505,1.1,us,us6000mx67,2024-05-22T11:09:40.040Z,"109 km ENE of Luganville, Vanuatu",earthquake,14.31,1.922,0.111,25,reviewed,us,us
2024-05-08T09:41:34.870Z,17.93683333,-66.94133333,14.32,2.88,md,26,192,0.04696,0.15,pr,pr71448063,2024-05-08T10:09:13.530Z,"5 km SW of Guánica, Puerto Rico",earthquake,0.36,0.31,0.038730481,5,reviewed,pr,pr
2024-05-08T09:14:41.850Z,-15.0907,168.166,10,4.5,mb,22,159,6.567,0.54,us,us6000mysh,2024-05-22T11:01:48.040Z,"117 km E of Port-Olry, Vanuatu",earthquake,10.08,1.732,0.127,18,reviewed,us,us
2024-05-08T09:07:31.938Z,-15.1331,168.1074,10,4.4,mb,14,235,6.501,0.83,us,us6000myrv,2024-05-22T10:58:46.040Z,"110 km ENE of Luganville, Vanuatu",earthquake,11.12,1.919,0.179,9,reviewed,us,us
2024-05-08T09:03:35.090Z,-15.0602,168.214,10,4.6,mb,19,164,6.618,0.71,us,us6000mx5u,2024-05-22T10:56:38.040Z,"122 km E of Port-Olry, Vanuatu",earthquake,12.67,1.944,0.122,20,reviewed,us,us
2024-05-08T08:40:43.559Z,23.6522,121.6839,13.048,4.9,mb,30,141,0.439,1.08,us,us6000mx5p,2024-05-08T09:08:48.040Z,"36 km SSE of Hualien City, Taiwan",earthquake,3.01,5.39,0.108,27,reviewed,us,us
2024-05-08T08:28:47.127Z,-14.6092,168.815,10,4.8,mb,30,64,7.318,0.54,us,us6000mx5f,2024-05-15T06:02:26.040Z,"158 km ESE of Sola, Vanuatu",earthquake,11.75,1.897,0.121,25,reviewed,us,us
2024-05-08T08:17:15.442Z,-15.1394,167.9978,12.45,6.1,mww,76,33,6.438,1.3,us,us6000mx5c,2024-05-10T03:06:36.063Z,"99 km ENE of Luganville, Vanuatu",earthquake,5.62,3.564,0.045,48,reviewed,us,us
2024-05-08T07:05:39.840Z,18.17716667,-67.261,24.98,2.87,md,17,228,0.1222,0.17,pr,pr71448048,2024-05-08T15:04:01.391Z,"13 km WSW of Mayagüez, Puerto Rico",earthquake,0.66,0.76,0.08321442,7,reviewed,pr,pr
2024-05-08T05:46:13.354Z,-7.591,128.482,143.442,4.4,mb,33,56,3.361,1.06,us,us6000mx4z,2024-05-15T05:56:43.040Z,"193 km ENE of Lospalos, Timor Leste",earthquake,7.36,8.608,0.13,17,reviewed,us,us
2024-05-08T04:51:46.540Z,36.4562,71.3433,102.756,4.1,mb,44,80,2.646,0.78,us,us6000mx4w,2024-05-15T21:31:25.040Z,"30 km SW of Ashkāsham, Afghanistan",earthquake,3.75,9.323,0.111,22,reviewed,us,us
2024-05-08T03:16:44.540Z,1.4563,122.896,34.368,4.2,mb,20,137,2.141,0.71,us,us6000myru,2024-05-15T20:45:12.040Z,"103 km N of Gorontalo, Indonesia",earthquake,6.2,6.138,0.152,12,reviewed,us,us
2024-05-08T01:35:57.510Z,40.043,-121.1466667,2.14,2.56,md,34,33,0.2045,0.24,nc,nc75003101,2024-05-08T18:58:39.268Z,"4 km S of Caribou, CA",earthquake,0.43,4.18,0.113,28,reviewed,nc,nc
2024-05-08T01:14:36.590Z,32.4016667,-115.2483333,11.54,4.06,mw,41,49,0.05112,0.37,ci,ci40742680,2024-05-15T20:31:45.391Z,"7 km NW of Delta, B.C., MX",earthquake,0.41,0.96,,4,reviewed,ci,ci
2024-05-08T00:09:40.221Z,-20.4248,-175.9008,178.765,4.7,mb,28,127,5.784,0.68,us,us6000mx3x,2024-05-08T00:31:57.040Z,"103 km NW of Houma, Tonga",earthquake,14.01,9.216,0.113,28,reviewed,us,us
2024-05-07T23:38:00.593Z,1.817,126.5267,35.375,4.3,mb,21,139,4.707,1.09,us,us6000myja,2024-05-17T01:29:47.040Z,"148 km NW of Ternate, Indonesia",earthquake,10.54,9.38,0.147,13,reviewed,us,us
2024-05-07T23:32:55.790Z,-37.4872,-74.3767,10,4.4,mb,34,167,1.201,0.92,us,us6000mx3s,2024-05-08T23:54:19.040Z,"65 km WNW of Lebu, Chile",earthquake,7.48,1.95,0.19,8,reviewed,us,us
2024-05-07T23:28:25.014Z,-41.4222,-86.51,10,5,mww,38,148,9.869,0.79,us,us6000mx3q,2024-05-07T23:46:57.040Z,West Chile Rise,earthquake,11.12,1.905,0.069,20,reviewed,us,us
2024-05-07T23:27:41.531Z,31.679,-104.191,6.0999,3.2,ml,36,61,0.1,0.1,tx,tx2024izvi,2024-05-07T23:47:23.040Z,"55 km NW of Toyah, Texas",earthquake,0.386434484,0.4814680306895343,0.2,20,reviewed,tx,tx
2024-05-07T22:30:32.388Z,-41.1857,-84.565,10,4.9,mww,31,194,8.583,0.77,us,us6000mx3d,2024-05-07T22:48:43.040Z,West Chile Rise,earthquake,11.73,1.966,0.086,13,reviewed,us,us
2024-05-07T22:22:47.816Z,-4.4413,-81.9266,10,4.5,mb,26,94,4.23,0.96,us,us6000mx3a,2024-05-07T22:55:59.040Z,"74 km WNW of Talara, Peru",earthquake,11.38,1.924,0.145,14,reviewed,us,us
2024-05-07T22:09:54.598Z,-9.4127,115.8188,105.486,4.6,mb,28,86,1.894,0.91,us,us6000mx38,2024-05-10T12:10:41.273Z,"80 km SSW of Lembar, Indonesia",earthquake,5.15,8.2,0.087,40,reviewed,us,us
2024-05-07T21:44:15.153Z,-24.2292,-67.1307,191.931,4.5,mb,27,103,1.594,0.88,us,us6000mx34,2024-05-09T03:42:13.040Z,"82 km W of San Antonio de los Cobres, Argentina",earthquake,10.78,8.765,0.221,6,reviewed,us,us
2024-05-07T21:04:46.875Z,-24.8928,-179.9016,503.866,4.3,mb,26,110,4.696,1.13,us,us6000myj8,2024-05-17T03:20:10.040Z,south of the Fiji Islands,earthquake,14.61,11.613,0.116,21,reviewed,us,us
2024-05-07T20:37:47.382Z,42.4345,-126.2559,10,2.7,ml,20,281,1.418,0.44,us,us6000mx2i,2024-05-14T19:51:15.040Z,"148 km WSW of Port Orford, Oregon",earthquake,5.08,2.024,0.048,58,reviewed,us,us
2024-05-07T20:19:31.909Z,27.1005,140.2775,456.949,4.5,mb,163,24,1.7,0.67,us,us6000mx2d,2024-05-14T19:49:26.040Z,"Bonin Islands, Japan region",earthquake,8.64,3.211,0.03,326,reviewed,us,us
2024-05-07T19:56:55.716Z,31.668,-104.198,6.8304,3.2,ml,34,62,0.1,0.1,tx,tx2024izoo,2024-05-14T19:36:23.040Z,"54 km NW of Toyah, Texas",earthquake,0.4707638992060295,0.6319861092420834,0.2,18,reviewed,tx,tx
2024-05-07T19:56:28.166Z,19.3282,120.3924,10,4.7,mb,82,88,3.531,0.79,us,us6000mx2a,2024-05-14T19:35:38.040Z,"94 km NNW of Pagudpud, Philippines",earthquake,8.37,1.826,0.064,74,reviewed,us,us
2024-05-07T19:47:18.005Z,31.671,-104.188,6.0999,3.3,ml,30,61,0.1,0.1,tx,tx2024izob,2024-05-14T19:28:24.040Z,"54 km NW of Toyah, Texas",earthquake,0.5599966819918862,0.5983850867812976,0.2,17,reviewed,tx,tx
2024-05-07T19:46:11.416Z,31.67,-104.192,6.5228,3.5,ml,40,61,0.1,0.1,tx,tx2024izoa,2024-05-14T19:24:33.927Z,"54 km NW of Toyah, Texas",earthquake,0.44622033603094735,0.5279313122344108,0.1,24,reviewed,tx,tx
2024-05-07T19:26:03.070Z,19.38416667,-155.2395,1.79,3.26,ml,43,58,0.01059,0.11,hv,hv74218832,2024-05-09T18:33:58.378Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.16,0.186104397,30,reviewed,hv,hv
2024-05-07T18:54:13.680Z,17.94966667,-66.85683333,16.35,3.02,md,26,176,0.03306,0.3,pr,pr71448038,2024-05-07T19:21:43.600Z,"4 km SE of Maria Antonia, Puerto Rico",earthquake,0.75,0.52,0.151112131,15,reviewed,pr,pr
2024-05-07T18:16:14.880Z,28.371,-100.037,3.2959,2.5,ml,9,159,0.2,0.2,tx,tx2024izlb,2024-05-12T15:12:42.040Z,"24 km SW of Carrizo Springs, Texas",earthquake,3.836528009,2.177538001498551,0.2,5,reviewed,tx,tx
2024-05-07T18:04:48.396Z,33.0594,138.3064,298.304,4,mb,100,79,1.241,0.96,us,us6000mx1a,2024-05-14T19:11:33.040Z,"171 km S of Ōyama, Japan",earthquake,7.75,4.155,0.063,68,reviewed,us,us
2024-05-07T18:02:43.420Z,17.84833333,-66.85933333,12.69,2.81,md,28,219,0.1275,0.18,pr,pr71448023,2024-05-07T18:27:34.570Z,"14 km SSE of Guánica, Puerto Rico",earthquake,0.51,0.36,0.06394765,12,reviewed,pr,pr
2024-05-07T17:00:32.423Z,44.3316,-114.8649,3.052,2.5,ml,25,45,0.226,0.96,us,us6000mx0p,2024-05-09T18:24:50.326Z,"13 km NNE of Stanley, Idaho",earthquake,0.72,4.271,0.05,52,reviewed,us,us
2024-05-07T16:06:58.871Z,51.9744,-171.4662,41.312,4.1,ml,49,103,1.268,0.67,us,us6000mx0y,2024-05-07T18:51:44.040Z,"189 km E of Atka, Alaska",earthquake,8.06,16.336,0.074,24,reviewed,us,us
2024-05-07T15:51:07.520Z,61.3893,-150.0953,19.2,2.7,ml,,,,0.68,ak,ak0245vy0vc4,2024-05-08T15:54:53.816Z,"7 km WNW of Point MacKenzie, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2024-05-07T15:01:49.876Z,51.6399,179.6968,106.498,3.8,mb,57,189,0.37,0.47,us,us6000mwyw,2024-05-09T17:05:34.210Z,"254 km W of Adak, Alaska",earthquake,9.78,5.976,0.068,58,reviewed,us,us
2024-05-07T14:34:58.560Z,-59.4179,-17.9661,10,5.6,mww,82,50,11.351,0.69,us,us6000mwyt,2024-05-09T22:05:16.054Z,east of the South Sandwich Islands,earthquake,11.22,1.828,0.098,10,reviewed,us,us
2024-05-07T13:12:56.380Z,5.7311,124.6666,51.544,5,mww,134,51,1.61,0.73,us,us6000mwy9,2024-05-09T21:11:35.478Z,"23 km SSW of Maan, Philippines",earthquake,6.67,4.818,0.093,11,reviewed,us,us
2024-05-07T12:48:42.092Z,23.708,121.5613,20.141,4.2,mwr,54,74,0.397,0.81,us,us6000mwy8,2024-05-08T07:19:56.040Z,"30 km S of Hualien City, Taiwan",earthquake,1.48,5.283,0.065,23,reviewed,us,us
2024-05-07T11:58:15.927Z,18.5597,-100.6749,68.552,4.5,mb,79,163,1.201,0.92,us,us6000mwy2,2024-05-07T12:31:54.040Z,"12 km ESE of San Lucas, Mexico",earthquake,8.58,8.312,0.037,219,reviewed,us,us
2024-05-07T11:47:37.640Z,41.5885,-112.4276667,5.76,2.83,ml,28,92,0.08486,0.19,uu,uu80068956,2024-05-08T07:00:33.040Z,"16 km SW of Thatcher, Utah",earthquake,0.38,1.1,0.161586786,19,reviewed,uu,uu
2024-05-07T10:55:55.818Z,28.377,-100.072,1.0986,2.6,ml,13,116,0.2,0.3,tx,tx2024iywn,2024-05-10T18:58:48.368Z,"26 km SW of Carrizo Springs, Texas",earthquake,2.272661547458379,1.2090431600146807,0.2,6,reviewed,tx,tx
2024-05-07T09:36:31.858Z,54.0332,-165.1581,33.095,2.7,ml,23,193,0.327,0.4,us,us6000mx0s,2024-05-08T06:34:15.040Z,"41 km ESE of Akutan, Alaska",earthquake,3.32,10.285,0.115,10,reviewed,us,us
2024-05-07T09:18:27.525Z,-20.5566,-176.9019,367.963,4.3,mb,24,122,1.701,0.33,us,us6000mwxj,2024-05-07T10:52:33.040Z,"179 km WNW of Houma, Tonga",earthquake,10.29,10.583,0.119,20,reviewed,us,us
2024-05-07T08:53:25.393Z,31.666,-104.308,6.2024,3.5,ml,36,67,0,0.1,tx,tx2024iysn,2024-05-08T09:00:33.890Z,"56 km S of Whites City, New Mexico",earthquake,0.5552559002780991,0.6929829983436645,0.1,19,reviewed,tx,tx
2024-05-07T08:47:03.147Z,31.664,-104.32,6.7151,3.3,ml,29,68,0,0.1,tx,tx2024iysh,2024-05-08T08:54:22.912Z,"56 km S of Whites City, New Mexico",earthquake,0.6189278495026739,0.7148760111055662,0.2,17,reviewed,tx,tx
2024-05-07T08:10:15.413Z,-21.7251,169.7008,53.458,4.7,mb,34,118,2.269,0.57,us,us6000mwxc,2024-05-07T10:08:44.040Z,"189 km E of Tadine, New Caledonia",earthquake,11.29,7.684,0.12,25,reviewed,us,us
2024-05-07T08:03:03.016Z,11.3205,125.6988,61.986,5.1,mb,67,53,4.225,0.86,us,us6000mwwl,2024-05-07T12:00:30.032Z,"8 km E of Hernani, Philippines",earthquake,9.36,7.189,0.052,118,reviewed,us,us
2024-05-07T07:55:58.085Z,-57.5798,-26.0694,89.8,5.1,mb,36,80,6.72,0.93,us,us6000mwwk,2024-05-07T08:13:08.040Z,South Sandwich Islands region,earthquake,12.15,7.908,0.081,50,reviewed,us,us
2024-05-07T07:47:40.020Z,35.3248333,-118.5401667,3.91,2.74,ml,70,20,0.1032,0.19,ci,ci40741832,2024-05-08T20:03:12.920Z,"23 km NNW of Tehachapi, CA",earthquake,0.13,0.68,0.2,38,reviewed,ci,ci
2024-05-07T05:20:24.450Z,41.58916667,-112.4211667,6.13,3.09,ml,43,91,0.08554,0.18,uu,uu80068896,2024-05-12T20:45:43.162Z,"15 km SW of Thatcher, Utah",earthquake,0.28,0.44,0.167115029,24,reviewed,uu,uu
2024-05-07T04:38:32.482Z,11.0203,-86.6628,35,4,mb,31,185,1.193,0.65,us,us6000mwvy,2024-05-15T01:00:21.040Z,"86 km S of Masachapa, Nicaragua",earthquake,6.74,2.001,0.122,18,reviewed,us,us
2024-05-07T04:37:07.621Z,51.9869,-172.3136,43.276,3.7,ml,44,181,1.128,0.6,us,us6000mww5,2024-05-15T00:52:00.040Z,"131 km E of Atka, Alaska",earthquake,7.96,8.012,0.077,22,reviewed,us,us
